URL,Text Chunk,Flesch Reading Ease,Flesch-Kincaid Grade Level,SMOG Index,Gunning Fog Index,Automated Readability Index,Coleman Liau Index,Dale-Chall Readability Score,Linsear Write Formula,Difficult Words,Total Number of Sentences,Total Number of Words,Sentiment,Sentiment Category
https://math.berkeley.edu/undergraduate/advising,"Faculty Advisors counsel students on the academic content of the undergraduate Math and Applied Math programs. Appropriate questions for the faculty advisor include selection of electives, how to best prepare for graduate-level courses, advice on how to self-study in a specific mathematical area, and how to get involved in research opportunities. Be sure to let them know if you are considering graduate school in order to gain insight on how to best prepare for the application process.",28.47,15.7,16.3,17.03,16.7,13.52,10.86,18.166666666666668,26,3,77,0.9493,Positive
https://math.berkeley.edu/undergraduate/advising,A Faculty Advisor's approval is also required if you would like to use a course that is not already on the pre-approved list of courses to satisfy an elective requirement.,49.49,13.8,0.0,17.33,15.8,10.17,10.39,19.0,9,1,30,0.8225,Positive
https://math.berkeley.edu/undergraduate/advising,Peer Advisors,35.61,8.8,0.0,20.8,7.8,4.2,19.53,1.0,1,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Peer Advisors are current Math and Applied Math majors who provide valuable peer-to-peer advice on how to thrive as a major in the Math Department. They can provide guidance on course selection and preparation, schedule building and course progression, study tips, how to navigate the department and university, and more.",46.1,13.0,0.0,15.6,16.7,13.64,10.56,16.5,14,2,50,0.4767,Positive
https://math.berkeley.edu/undergraduate/advising,Enrollment Questions,-6.7,14.7,0.0,20.8,24.3,24.5,19.53,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Students with questions on our enrollment policies and guidelines should first review ourEnrollment Guidelines. This page includes tips on how to get into our impacted courses, managing your own discussion section switches, information on waitlists, petitions for independent study courses, and more. Enrollment questions not answered by our website can be directed toenrollment@math.berkeley.edu.",36.59,12.6,14.1,14.63,18.1,19.08,11.96,12.5,22,3,53,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Please note that the department does not perform manual discussion section switches for students, will not override time conflicts, and does not manually process waitlists through the end of week 3. Email requests of this nature will not be prioritized for a response.",58.11,10.5,0.0,13.25,14.1,12.65,11.31,13.25,15,2,43,0.5399,Positive
https://math.berkeley.edu/undergraduate/advising,Mathematics Community Mailing List & Ed Discussion Group,5.15,14.3,0.0,19.94,15.0,19.84,15.26,6.0,4,1,7,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Any undergraduate student majoring or intending to major in Math or Applied Math may request to be added to ourcommunity mailing list. You must use your @berkeley.edu to be approved for the Math-UG Community mailing list membership.,50.53,9.3,11.2,11.41,9.7,11.76,11.07,7.166666666666666,12,3,37,0.4215,Positive
https://math.berkeley.edu/undergraduate/advising,Students can also join ourMathematics Ed Discussion Community.,-4.33,15.9,0.0,18.2,15.0,19.5,13.9,6.0,4,1,8,0.296,Positive
https://math.berkeley.edu/undergraduate/advising,Staff Advisors,35.61,8.8,0.0,20.8,10.2,7.1,19.53,1.0,1,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"** Please use email for quick questions only and not for in-depth advising. For in-depth advising, please either make an appointment with an advisor or drop-in for a meeting. While advising assignments are administratively split up by alphabet below, students are welcome to seek assistance and support from any of our Undergraduate Major Advisors. **",45.05,11.4,14.1,13.87,13.8,13.63,8.98,12.833333333333334,12,3,53,0.8519,Positive
https://math.berkeley.edu/undergraduate/advising,Summer 2024 Advising Information*Please note that schedules are subject to change.,43.39,9.9,0.0,11.67,14.9,18.42,9.92,6.5,3,1,11,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Thomas Brown,120.21,-3.1,0.0,0.8,5.5,1.3,11.63,0.0,0,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Undergraduate Advisor (Last Name ""A-K"" students)",14.63,12.7,0.0,15.73,15.3,15.88,14.46,4.0,3,1,6,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"965 Evans Hallug-advising@math.berkeley.edu(510) 643-9292In Office:Tuesdays and FridaysWorking Remotely:Mondays, Wednesdays and ThursdaysAdvising Appointments & Drop-ins:Mon - Fri 10:00 am - 12:00 pm and 1:00 - 4:00 pmStop by to see me in 965 Evans or book an appointment via CalCentral > My Academics",35.78,12.9,0.0,14.97,20.9,20.19,17.78,14.5,14,2,37,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"I will be working from home on Mondays, Wednesdays and altnernate Thursdays. I will be in the office Tuesdays, Fridays, and alternative Thursdays. In-person drop-in advising and video appointments are available while I am in the office. Video appointments are available while I am working from home. For a remote advising appointment via Zoom, current UC Berkeley students should use CalCentral's ""My Academics"" tab to schedule an appointment; Prospective students should email Thomas directly atthomasbrown@berkeley.edu. Appointments may be scheduled Monday through Friday from 10 AM-Noon & 1-4 PM. I always send a Zoom link, but on days when I'm in the office feel free to come in person to 965 Evans Hall at our scheduled appointment time.",63.09,8.6,11.2,9.05,12.3,12.53,9.77,8.0,23,7,116,0.6652,Positive
https://math.berkeley.edu/undergraduate/advising,Hanh Tran,120.21,-3.1,0.0,0.8,-1.7,-7.41,19.53,0.0,0,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Undergraduate Programs Manager & Advisor (Last Name ""L-N"" students)",4.14,14.7,0.0,13.2,17.3,18.81,15.88,6.5,4,1,8,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"962 Evans Hallug-advising@math.berkeley.eduIn Office:Wednesdays, Thursdays, and FridaysWorking Remotely:Mondays & TuesdaysAdvising Appointments & Drop-ins:Monday - Friday 10:00 am - 12:00 pmStop by to see me at 962 Evans or book an appointment via CalCentral > My Academics",21.9,14.1,0.0,15.23,22.5,23.78,16.12,13.5,14,2,31,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"I will be working from home on Mondays and Tuesdays and in the office on Wednesdays, Thursdays, and Fridays.  In-person drop-in advising and video appointments are available while I am in the office. Video appointments are available while I am working from home. For a remote advising appointment, current UC Berkeley students should use CalCentral's ""My Academics"" tab to schedule an appointment; Prospective students should email Hanh directly athanhmtran@berkeley.edu. Appointments may be scheduled Monday through Friday from 10:00 am - 12:00 pm.",55.03,9.6,11.6,8.95,13.8,14.5,10.48,10.4,21,5,81,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Marsha Snow,77.91,2.9,0.0,0.8,3.1,-1.61,11.63,0.0,1,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Undergraduate Advisor (Last Name ""O-Z"" students)",14.63,12.7,0.0,15.73,15.3,15.88,17.09,4.0,3,1,6,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"964 Evans Hallug-advising@math.berkeley.edu(510) 643-4148In Office:Mondays and TuesdaysWorking Remotely:Wednesdays, Thursdays and FridaysAdvising Appointments & Drop-ins:Monday - Friday 9:00 am - 12:00 pm and 1:00 - 4:00 pm.Stop by to see me in 964 Evans or book an appointment via CalCentral > My Academics",42.07,10.4,13.0,12.49,18.6,20.05,16.2,9.0,13,3,37,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"I will be working in 964 Evans Hall Mondays and Tuesdays. I will be working remotely Wednesdays, Thursdays and Fridays. In-person drop-in advising, and video appointments are available while I am in the office. Video appointments are available while I am working from home. For a remote advising appointment via Google Hangouts, current UC Berkeley students should use Cal Central's ""My Academics"" tab to schedule an appointment; Prospective students should email Marsha directly atsnow@math.berkeley.edu.",56.45,9.1,11.2,8.62,13.5,14.67,11.63,8.4,23,5,74,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Faculty Advisors,-49.0,20.6,0.0,40.8,14.9,12.9,19.53,2.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Faculty Advisors are available to students declared in Mathematics, Applied Mathematics, and Mathematics with a Concentration in Teaching.",2.44,17.4,0.0,16.09,19.2,20.47,12.42,15.0,9,1,18,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,You can review the current Faculty Advisorcontact list here.,36.96,10.3,0.0,12.49,10.3,13.83,9.35,5.5,3,1,9,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Peer Advisors,35.61,8.8,0.0,20.8,7.8,4.2,19.53,1.0,1,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Peer Advising office hours in Fall 2024 are available!  All office hours will be in-person at Evans Hall 947 orviaZoomYou can contact thepeeradvisorsdirectly atpeeradvisors@math.berkeley.eduor follow them on Instagram@mathpeeradvisng,11.28,14.0,11.2,12.29,17.7,22.18,13.12,5.666666666666667,9,3,28,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,*Office Hours*,77.91,2.9,0.0,0.8,10.2,1.3,11.63,0.0,0,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Mondays:2-3pm (Jolin)Tuesdays:1-2pm (Lynn)Wednesdays:12-1pm (Leo)Thursdays:1-2pm (Daniel)Fridays:12-1pm (Pooneh),14.63,12.7,0.0,2.4,65.5,63.27,46.04,4.0,5,1,6,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Lynn Nguyen,120.21,-3.1,0.0,0.8,3.1,-1.61,19.53,0.0,0,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Hello! My name is Lynn, and I am a senior studying Applied Mathematics with a cluster in Operations Research and minoring in CalTeach. I enjoy writing Yelp reviews of new food places, baking, and paddling with the Dragonboat team! I am so excited to meet you, so stop by during office hours to ask me anything!Math Classes Taken: Math 53, Math 54, Math 55, Math 104, Math 110, Math 113, Math 128A, Math 185, Math 151, Math 152Relevant: Stat 134, IEOR 160, IEOR 162 (currently taking), EdSTEM 82T, EDUC 130, EDUC 131, EDUC 187, EDUC c122, HIST 182CT (currently taking)Office Hours: Tuesday 1-2pm",62.21,11.0,11.2,12.26,14.0,8.88,11.81,14.5,16,4,103,-0.3666,Negative
https://math.berkeley.edu/undergraduate/advising,Pooneh Zehtabfard,35.61,8.8,0.0,20.8,17.3,15.8,19.53,1.0,1,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Hi! My name is Pooneh, and I’m a junior studying Applied Math and Planetary Science with a minor in Music. Some of my hobbies include gardening, skiing, crocheting, baking, exploring the bay area, and finding new food spots around Berkeley. Feel free to drop in with any questions or just to chat! Here are some courses I’m familiar with:Math Courses: 54, 55, 104, 110, 113Relevant Courses: Physics 7a, 7b, 7cCurrently Taking: Math 185, EPS 102, EPS C181Office Hours: Friday 12-1 pm",67.79,8.8,10.7,11.58,12.1,9.63,12.44,11.875,19,4,81,0.4184,Positive
https://math.berkeley.edu/undergraduate/advising,Jolin Shao,120.21,-3.1,0.0,0.8,0.8,-4.51,19.53,0.0,0,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Hi, I’m Jolin! I’m a junior majoring in Math (Actuarial Science concentration) and Statistics. When I first came to Berkeley, I knew I loved math but wasn’t sure which career path or concentration to pursue. Now, I’ve found my way to Actuarial Science. As an international student, I totally get how overwhelming it can be when you're unsure about your direction. Outside of school, I love hitting the gym and eating poke. Feel free to reach out and chat about anything!Courses I’m familiar with:Math: 53, 54, 55, 110, 104, 113, 128A, 160Mathy: Stat 133, Stat 134, Stat 135Office Hours: Monday 2-3pm",67.15,7.0,10.1,8.21,8.2,8.51,10.67,6.75,20,8,101,0.9421,Positive
https://math.berkeley.edu/undergraduate/advising,Daniel Tsan,120.21,-3.1,0.0,0.8,3.1,-1.61,19.53,0.0,0,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Hey everyone! My name is Daniel, and I'm in my fourth year at Berkeley, studying mathematics and computer science. Outside of school, you'll catch me rooting for the Warriors, watching kdramas, or listening to jazz. I love having conversations about math (or anything technical), so I'm always open to questions! Let's have an amazing semester! Courses I'm familiar with at Berkeley:- Math: Math 1B, Math 54, Math 104, Math 110, Math 113, Math 124, Math 185- Math-adjacent: CS 70, CS 170, EECS 126, EECS 127, Data 8, Data 100.Office Hours: Thursday 1-2 pm",72.66,7.0,10.1,9.64,9.8,8.93,11.37,8.25,19,6,93,0.8713,Positive
https://math.berkeley.edu/undergraduate/advising,Leo Villani,77.91,2.9,0.0,0.8,3.1,-1.61,19.53,0.0,1,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Math: 53, 54, 55, 104, 110, 113, 115, 128A, 170, 185",111.07,0.5,0.0,4.4,2.1,-1.6,19.97,4.5,0,1,11,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Office Hours: Wednesday 12-1pm,75.88,3.7,0.0,1.6,12.4,13.05,15.68,1.0,0,1,4,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Enrollment Questions,-6.7,14.7,0.0,20.8,24.3,24.5,19.53,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Students with questions on our enrollment policies and guidelines should first review ourEnrollment Guidelines. This page includes tips on how to get into our impacted courses, managing your own discussion section switches, information on waitlists, petitions for independent study courses, and more. Enrollment questions not answered by our website can be directed toenrollment@math.berkeley.edu.",36.59,12.6,14.1,14.63,18.1,19.08,11.96,12.5,22,3,53,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Please note that the department does not perform manual discussion section switches for students, will not override time conflicts, and does not manually process waitlists through the end of week 3, and as such email requests of this nature are not prioritized for a response.",34.26,19.7,0.0,22.44,25.4,13.01,12.18,27.5,15,1,45,0.5399,Positive
https://math.berkeley.edu/undergraduate/advising,Undergraduate,-217.19,43.8,0.0,40.4,40.3,30.0,19.48,0.5,1,1,1,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Address,36.62,8.4,0.0,0.4,12.0,-4.81,0.05,-0.5,0,1,1,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"Department of Mathematics970 Evans Hall, MC3840Berkeley, CA 94720-3840",37.98,10.0,0.0,13.2,19.7,23.85,17.85,5.0,3,1,8,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Phone / Email,120.21,-3.1,0.0,0.8,5.5,-1.61,11.63,0.5,0,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Phone:(510) 642-6550frontoffice@math.berkeley.edu,-49.0,20.6,0.0,0.8,92.6,88.3,51.11,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,"University of California, Berkeley",-34.11,19.0,0.0,21.6,17.1,20.3,15.68,3.0,3,1,4,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Powered by Open Berkeley,75.88,3.7,0.0,1.6,5.3,7.25,11.73,1.0,2,1,4,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,AccessibilityStatement,-470.99,79.2,0.0,40.4,82.7,82.2,19.48,0.5,1,1,1,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,NondiscriminationPolicy Statement,-218.2,44.2,0.0,20.8,54.9,62.2,19.53,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,PrivacyStatement,-217.19,43.8,0.0,40.4,54.4,47.4,19.48,0.5,1,1,1,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Copyright © 2025 UC Regents; all rights reserved,81.29,3.7,0.0,2.8,9.7,12.36,17.52,3.0,3,1,7,0.0,Neutral
https://math.berkeley.edu/undergraduate/advising,Back to Top,119.19,-2.7,0.0,1.2,-5.9,-8.18,0.15,0.5,0,1,3,0.2023,Positive
https://math.berkeley.edu/research,Secondary navigation,-49.0,20.6,0.0,20.8,24.3,24.5,19.53,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/research,Quick Links,120.21,-3.1,0.0,0.8,3.1,-1.61,11.63,0.0,0,1,2,0.0,Neutral
https://math.berkeley.edu/research,Research,36.62,8.4,0.0,0.4,16.8,1.0,19.48,-0.5,1,1,1,0.0,Neutral
https://math.berkeley.edu/research,Research Areas,35.61,8.8,0.0,0.8,10.2,7.1,19.53,0.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/research,Research Centers,35.61,8.8,0.0,0.8,14.9,12.9,19.53,0.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/research,Address,36.62,8.4,0.0,0.4,12.0,-4.81,0.05,-0.5,0,1,1,0.0,Neutral
https://math.berkeley.edu/research,"Department of Mathematics970 Evans Hall, MC3840Berkeley, CA 94720-3840",37.98,10.0,0.0,13.2,19.7,23.85,17.85,5.0,3,1,8,0.0,Neutral
https://math.berkeley.edu/research,Phone / Email,120.21,-3.1,0.0,0.8,5.5,-1.61,11.63,0.5,0,1,2,0.0,Neutral
https://math.berkeley.edu/research,Phone:(510) 642-6550frontoffice@math.berkeley.edu,-49.0,20.6,0.0,0.8,92.6,88.3,51.11,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/research,"University of California, Berkeley",-34.11,19.0,0.0,21.6,17.1,20.3,15.68,3.0,3,1,4,0.0,Neutral
https://math.berkeley.edu/research,Powered by Open Berkeley,75.88,3.7,0.0,1.6,5.3,7.25,11.73,1.0,2,1,4,0.0,Neutral
https://math.berkeley.edu/research,AccessibilityStatement,-470.99,79.2,0.0,40.4,82.7,82.2,19.48,0.5,1,1,1,0.0,Neutral
https://math.berkeley.edu/research,NondiscriminationPolicy Statement,-218.2,44.2,0.0,20.8,54.9,62.2,19.53,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/research,PrivacyStatement,-217.19,43.8,0.0,40.4,54.4,47.4,19.48,0.5,1,1,1,0.0,Neutral
https://math.berkeley.edu/research,Copyright © 2025 UC Regents; all rights reserved,81.29,3.7,0.0,2.8,9.7,12.36,17.52,3.0,3,1,7,0.0,Neutral
https://math.berkeley.edu/research,Back to Top,119.19,-2.7,0.0,1.2,-5.9,-8.18,0.15,0.5,0,1,3,0.2023,Positive
https://math.berkeley.edu/undergraduate/undergraduate-research-opportunities,Secondary navigation,-49.0,20.6,0.0,20.8,24.3,24.5,19.53,1.0,2,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/undergraduate-research-opportunities,Quick Links,120.21,-3.1,0.0,0.8,3.1,-1.61,11.63,0.0,0,1,2,0.0,Neutral
https://math.berkeley.edu/undergraduate/undergraduate-research-opportunities,"Undergraduate Research Opportunities, Resources, and Support",-36.14,19.8,0.0,15.73,24.8,30.38,17.09,4.0,5,1,6,0.6486,Positive
https://math.berkeley.edu/undergraduate/undergraduate-research-opportunities,Click on the links below to learn more about Undergraduate Student Research opportunities in Mathematics:,30.87,12.7,0.0,14.0,14.7,16.93,10.7,10.5,5,1,15,0.3818,Positive
